Class	Length	Reads
piRNAdb-piRNA_Match_Genome	25	3704.00
piRNAdb-piRNA_Match_Genome	26	4393.00
piRNAdb-piRNA_Match_Genome	27	9988.00
piRNAdb-piRNA_Match_Genome	28	5797.00
piRNAdb-piRNA_Match_Genome	29	4221.00
piRNAdb-piRNA_Match_Genome	30	505.00
piRNAdb-piRNA_Match_Genome	31	146.00
piRNAdb-piRNA_Match_Genome	32	49.00
piRNAdb-piRNA_Match_Genome	33	35.00
piRNAdb-piRNA_Match_Genome	34	2.00
piRNAdb-piRNA_Unmatch_Genome	15	5.00
piRNAdb-piRNA_Unmatch_Genome	16	58.00
piRNAdb-piRNA_Unmatch_Genome	17	310.00
piRNAdb-piRNA_Unmatch_Genome	18	1464.00
piRNAdb-piRNA_Unmatch_Genome	19	1852.00
piRNAdb-piRNA_Unmatch_Genome	20	3518.00
piRNAdb-piRNA_Unmatch_Genome	21	9811.00
piRNAdb-piRNA_Unmatch_Genome	22	26544.00
piRNAdb-piRNA_Unmatch_Genome	23	12663.00
piRNAdb-piRNA_Unmatch_Genome	24	15166.00
piRNAdb-piRNA_Unmatch_Genome	25	33424.00
piRNAdb-piRNA_Unmatch_Genome	26	60426.00
piRNAdb-piRNA_Unmatch_Genome	27	154017.00
piRNAdb-piRNA_Unmatch_Genome	28	272799.00
piRNAdb-piRNA_Unmatch_Genome	29	151259.00
piRNAdb-piRNA_Unmatch_Genome	30	70508.00
piRNAdb-piRNA_Unmatch_Genome	31	1181.00
piRNAdb-piRNA_Unmatch_Genome	32	836.00
piRNAdb-piRNA_Unmatch_Genome	33	69.00
piRNAdb-piRNA_Unmatch_Genome	34	22.00
ensembl-3prime_overlapping_ncRNA_Match_Genome	15	4.50
ensembl-3prime_overlapping_ncRNA_Match_Genome	16	1.00
ensembl-3prime_overlapping_ncRNA_Match_Genome	17	1.00
ensembl-Mt_rRNA_Match_Genome	15	2.03
ensembl-Mt_rRNA_Match_Genome	16	3.00
ensembl-Mt_rRNA_Match_Genome	17	3.50
ensembl-Mt_rRNA_Match_Genome	18	6.00
ensembl-Mt_rRNA_Match_Genome	19	5.00
ensembl-Mt_rRNA_Match_Genome	20	15.00
ensembl-Mt_rRNA_Match_Genome	21	9.00
ensembl-Mt_rRNA_Match_Genome	22	15.00
ensembl-Mt_rRNA_Match_Genome	23	26.00
ensembl-Mt_rRNA_Match_Genome	24	11.00
ensembl-Mt_rRNA_Match_Genome	25	23.00
ensembl-Mt_rRNA_Match_Genome	26	32.00
ensembl-Mt_rRNA_Match_Genome	27	4.00
ensembl-Mt_rRNA_Match_Genome	28	6.00
ensembl-Mt_rRNA_Match_Genome	29	9.00
ensembl-Mt_rRNA_Match_Genome	30	4.00
ensembl-Mt_rRNA_Match_Genome	31	14.00
ensembl-Mt_rRNA_Match_Genome	32	7.00
ensembl-Mt_rRNA_Match_Genome	33	6.00
ensembl-Mt_rRNA_Match_Genome	34	4.00
ensembl-Mt_rRNA_Match_Genome	35	2.00
ensembl-Mt_rRNA_Match_Genome	36	2.00
ensembl-Mt_rRNA_Match_Genome	37	6.00
ensembl-Mt_rRNA_Match_Genome	38	4.00
ensembl-Mt_rRNA_Match_Genome	39	3.00
ensembl-Mt_rRNA_Match_Genome	40	5.00
ensembl-Mt_rRNA_Match_Genome	43	74.00
ensembl-antisense_Match_Genome	15	2513.52
ensembl-antisense_Match_Genome	16	1278.40
ensembl-antisense_Match_Genome	17	580.48
ensembl-antisense_Match_Genome	18	226.49
ensembl-antisense_Match_Genome	19	152.87
ensembl-antisense_Match_Genome	20	87.77
ensembl-antisense_Match_Genome	21	56.56
ensembl-antisense_Match_Genome	22	56.30
ensembl-antisense_Match_Genome	23	44.19
ensembl-antisense_Match_Genome	24	38.66
ensembl-antisense_Match_Genome	25	38.74
ensembl-antisense_Match_Genome	26	33.64
ensembl-antisense_Match_Genome	27	29.36
ensembl-antisense_Match_Genome	28	32.06
ensembl-antisense_Match_Genome	29	25.58
ensembl-antisense_Match_Genome	30	26.49
ensembl-antisense_Match_Genome	31	5.69
ensembl-antisense_Match_Genome	32	10.09
ensembl-antisense_Match_Genome	33	13.27
ensembl-antisense_Match_Genome	34	8.41
ensembl-antisense_Match_Genome	35	10.00
ensembl-antisense_Match_Genome	36	7.07
ensembl-antisense_Match_Genome	37	0.83
ensembl-antisense_Match_Genome	38	1.31
ensembl-antisense_Match_Genome	39	2.58
ensembl-antisense_Match_Genome	40	4.41
ensembl-antisense_Match_Genome	43	84.25
ensembl-bidirectional_promoter_lncRNA_Match_Genome	15	132.77
ensembl-bidirectional_promoter_lncRNA_Match_Genome	16	58.56
ensembl-bidirectional_promoter_lncRNA_Match_Genome	17	37.25
ensembl-bidirectional_promoter_lncRNA_Match_Genome	18	16.81
ensembl-bidirectional_promoter_lncRNA_Match_Genome	19	3.48
ensembl-bidirectional_promoter_lncRNA_Match_Genome	20	0.59
ensembl-bidirectional_promoter_lncRNA_Match_Genome	21	5.47
ensembl-bidirectional_promoter_lncRNA_Match_Genome	22	5.64
ensembl-bidirectional_promoter_lncRNA_Match_Genome	23	6.72
ensembl-bidirectional_promoter_lncRNA_Match_Genome	24	4.73
ensembl-bidirectional_promoter_lncRNA_Match_Genome	25	3.93
ensembl-bidirectional_promoter_lncRNA_Match_Genome	26	0.79
ensembl-bidirectional_promoter_lncRNA_Match_Genome	27	2.71
ensembl-bidirectional_promoter_lncRNA_Match_Genome	28	0.18
ensembl-bidirectional_promoter_lncRNA_Match_Genome	29	1.32
ensembl-bidirectional_promoter_lncRNA_Match_Genome	30	0.82
ensembl-bidirectional_promoter_lncRNA_Match_Genome	31	2.11
ensembl-bidirectional_promoter_lncRNA_Match_Genome	32	1.00
ensembl-bidirectional_promoter_lncRNA_Match_Genome	33	0.08
ensembl-bidirectional_promoter_lncRNA_Match_Genome	40	0.35
ensembl-bidirectional_promoter_lncRNA_Match_Genome	43	5.55
ensembl-lincRNA_Match_Genome	15	3971.47
ensembl-lincRNA_Match_Genome	16	2080.91
ensembl-lincRNA_Match_Genome	17	941.40
ensembl-lincRNA_Match_Genome	18	439.52
ensembl-lincRNA_Match_Genome	19	268.59
ensembl-lincRNA_Match_Genome	20	216.77
ensembl-lincRNA_Match_Genome	21	170.74
ensembl-lincRNA_Match_Genome	22	203.01
ensembl-lincRNA_Match_Genome	23	163.10
ensembl-lincRNA_Match_Genome	24	212.96
ensembl-lincRNA_Match_Genome	25	200.99
ensembl-lincRNA_Match_Genome	26	211.05
ensembl-lincRNA_Match_Genome	27	192.85
ensembl-lincRNA_Match_Genome	28	201.44
ensembl-lincRNA_Match_Genome	29	182.86
ensembl-lincRNA_Match_Genome	30	190.16
ensembl-lincRNA_Match_Genome	31	104.69
ensembl-lincRNA_Match_Genome	32	111.96
ensembl-lincRNA_Match_Genome	33	99.49
ensembl-lincRNA_Match_Genome	34	71.29
ensembl-lincRNA_Match_Genome	35	64.54
ensembl-lincRNA_Match_Genome	36	53.47
ensembl-lincRNA_Match_Genome	37	44.67
ensembl-lincRNA_Match_Genome	38	26.96
ensembl-lincRNA_Match_Genome	39	38.42
ensembl-lincRNA_Match_Genome	40	64.07
ensembl-lincRNA_Match_Genome	43	892.53
ensembl-macro_lncRNA_Match_Genome	15	0.00
ensembl-macro_lncRNA_Match_Genome	16	0.25
ensembl-macro_lncRNA_Match_Genome	17	1.00
ensembl-macro_lncRNA_Match_Genome	18	1.00
ensembl-miRNA_Match_Genome	15	42.00
ensembl-miRNA_Match_Genome	16	27.45
ensembl-miRNA_Match_Genome	17	20.04
ensembl-miRNA_Match_Genome	18	10.82
ensembl-miRNA_Match_Genome	19	17.10
ensembl-miRNA_Match_Genome	20	8.02
ensembl-miRNA_Match_Genome	21	8.32
ensembl-miRNA_Match_Genome	22	6.41
ensembl-miRNA_Match_Genome	23	10.65
ensembl-miRNA_Match_Genome	24	13.78
ensembl-miRNA_Match_Genome	25	10.32
ensembl-miRNA_Match_Genome	26	11.88
ensembl-miRNA_Match_Genome	27	19.92
ensembl-miRNA_Match_Genome	28	52.57
ensembl-miRNA_Match_Genome	29	2.65
ensembl-miRNA_Match_Genome	30	2.50
ensembl-miRNA_Match_Genome	31	1.10
ensembl-miRNA_Match_Genome	32	4.66
ensembl-miRNA_Match_Genome	33	0.97
ensembl-miRNA_Match_Genome	34	9.67
ensembl-miRNA_Match_Genome	35	4.00
ensembl-miRNA_Match_Genome	36	5.00
ensembl-miRNA_Match_Genome	38	3.50
ensembl-miRNA_Match_Genome	39	1.00
ensembl-miRNA_Match_Genome	40	2.98
ensembl-miRNA_Match_Genome	43	81.43
ensembl-misc_RNA_Match_Genome	15	87.78
ensembl-misc_RNA_Match_Genome	16	63.77
ensembl-misc_RNA_Match_Genome	17	33.36
ensembl-misc_RNA_Match_Genome	18	18.08
ensembl-misc_RNA_Match_Genome	19	15.55
ensembl-misc_RNA_Match_Genome	20	22.31
ensembl-misc_RNA_Match_Genome	21	21.30
ensembl-misc_RNA_Match_Genome	22	16.74
ensembl-misc_RNA_Match_Genome	23	22.40
ensembl-misc_RNA_Match_Genome	24	32.82
ensembl-misc_RNA_Match_Genome	25	18.84
ensembl-misc_RNA_Match_Genome	26	47.59
ensembl-misc_RNA_Match_Genome	27	13.08
ensembl-misc_RNA_Match_Genome	28	22.37
ensembl-misc_RNA_Match_Genome	29	19.79
ensembl-misc_RNA_Match_Genome	30	16.28
ensembl-misc_RNA_Match_Genome	31	11.22
ensembl-misc_RNA_Match_Genome	32	7.14
ensembl-misc_RNA_Match_Genome	33	16.42
ensembl-misc_RNA_Match_Genome	34	12.50
ensembl-misc_RNA_Match_Genome	35	6.00
ensembl-misc_RNA_Match_Genome	36	5.08
ensembl-misc_RNA_Match_Genome	37	4.00
ensembl-misc_RNA_Match_Genome	38	2.58
ensembl-misc_RNA_Match_Genome	39	2.50
ensembl-misc_RNA_Match_Genome	40	7.35
ensembl-misc_RNA_Match_Genome	43	133.74
ensembl-processed_transcript_Match_Genome	15	1384.85
ensembl-processed_transcript_Match_Genome	16	702.01
ensembl-processed_transcript_Match_Genome	17	322.46
ensembl-processed_transcript_Match_Genome	18	141.19
ensembl-processed_transcript_Match_Genome	19	75.59
ensembl-processed_transcript_Match_Genome	20	50.14
ensembl-processed_transcript_Match_Genome	21	40.29
ensembl-processed_transcript_Match_Genome	22	43.51
ensembl-processed_transcript_Match_Genome	23	42.06
ensembl-processed_transcript_Match_Genome	24	75.52
ensembl-processed_transcript_Match_Genome	25	54.83
ensembl-processed_transcript_Match_Genome	26	54.88
ensembl-processed_transcript_Match_Genome	27	121.88
ensembl-processed_transcript_Match_Genome	28	125.45
ensembl-processed_transcript_Match_Genome	29	60.44
ensembl-processed_transcript_Match_Genome	30	26.09
ensembl-processed_transcript_Match_Genome	31	6.38
ensembl-processed_transcript_Match_Genome	32	9.26
ensembl-processed_transcript_Match_Genome	33	12.02
ensembl-processed_transcript_Match_Genome	34	10.69
ensembl-processed_transcript_Match_Genome	35	7.82
ensembl-processed_transcript_Match_Genome	36	9.53
ensembl-processed_transcript_Match_Genome	37	11.58
ensembl-processed_transcript_Match_Genome	38	15.50
ensembl-processed_transcript_Match_Genome	39	12.67
ensembl-processed_transcript_Match_Genome	40	23.09
ensembl-processed_transcript_Match_Genome	43	1420.34
ensembl-rRNA_Match_Genome	15	19.38
ensembl-rRNA_Match_Genome	16	7.64
ensembl-rRNA_Match_Genome	17	5.14
ensembl-rRNA_Match_Genome	18	2.20
ensembl-rRNA_Match_Genome	19	3.00
ensembl-rRNA_Match_Genome	20	4.00
ensembl-rRNA_Match_Genome	21	2.00
ensembl-rRNA_Match_Genome	22	9.50
ensembl-rRNA_Match_Genome	23	10.00
ensembl-rRNA_Match_Genome	24	10.00
ensembl-rRNA_Match_Genome	25	13.00
ensembl-rRNA_Match_Genome	26	8.00
ensembl-rRNA_Match_Genome	27	29.00
ensembl-rRNA_Match_Genome	28	1.00
ensembl-rRNA_Match_Genome	29	27.00
ensembl-rRNA_Match_Genome	30	11.00
ensembl-rRNA_Match_Genome	31	2.00
ensembl-rRNA_Match_Genome	32	6.00
ensembl-rRNA_Match_Genome	33	1.00
ensembl-rRNA_Match_Genome	34	2.00
ensembl-rRNA_Match_Genome	35	7.00
ensembl-rRNA_Match_Genome	36	7.00
ensembl-rRNA_Match_Genome	37	2.00
ensembl-rRNA_Match_Genome	38	2.00
ensembl-rRNA_Match_Genome	40	2.00
ensembl-rRNA_Match_Genome	43	3.50
ensembl-ribozyme_Match_Genome	15	8.08
ensembl-ribozyme_Match_Genome	16	3.34
ensembl-ribozyme_Match_Genome	17	4.00
ensembl-ribozyme_Match_Genome	18	1.00
ensembl-ribozyme_Match_Genome	25	2.00
ensembl-ribozyme_Match_Genome	27	4.00
ensembl-ribozyme_Match_Genome	28	1.00
ensembl-ribozyme_Match_Genome	30	7.00
ensembl-ribozyme_Match_Genome	31	8.00
ensembl-ribozyme_Match_Genome	32	2.00
ensembl-ribozyme_Match_Genome	35	1.00
ensembl-ribozyme_Match_Genome	38	1.00
ensembl-ribozyme_Match_Genome	43	2.00
ensembl-scRNA_Match_Genome	15	1.00
ensembl-scRNA_Match_Genome	19	1.00
ensembl-scaRNA_Match_Genome	15	2.33
ensembl-scaRNA_Match_Genome	16	2.24
ensembl-scaRNA_Match_Genome	17	3.33
ensembl-scaRNA_Match_Genome	19	0.01
ensembl-scaRNA_Match_Genome	20	2.33
ensembl-scaRNA_Match_Genome	22	2.00
ensembl-scaRNA_Match_Genome	24	2.00
ensembl-scaRNA_Match_Genome	27	0.67
ensembl-scaRNA_Match_Genome	29	1.67
ensembl-scaRNA_Match_Genome	31	1.00
ensembl-scaRNA_Match_Genome	33	9.00
ensembl-scaRNA_Match_Genome	34	2.00
ensembl-scaRNA_Match_Genome	39	1.00
ensembl-scaRNA_Match_Genome	43	19.50
ensembl-sense_intronic_Match_Genome	15	221.90
ensembl-sense_intronic_Match_Genome	16	118.61
ensembl-sense_intronic_Match_Genome	17	72.43
ensembl-sense_intronic_Match_Genome	18	32.51
ensembl-sense_intronic_Match_Genome	19	26.64
ensembl-sense_intronic_Match_Genome	20	16.84
ensembl-sense_intronic_Match_Genome	21	7.65
ensembl-sense_intronic_Match_Genome	22	9.67
ensembl-sense_intronic_Match_Genome	23	8.57
ensembl-sense_intronic_Match_Genome	24	11.48
ensembl-sense_intronic_Match_Genome	25	10.42
ensembl-sense_intronic_Match_Genome	26	11.51
ensembl-sense_intronic_Match_Genome	27	14.92
ensembl-sense_intronic_Match_Genome	28	5.14
ensembl-sense_intronic_Match_Genome	29	7.08
ensembl-sense_intronic_Match_Genome	30	9.07
ensembl-sense_intronic_Match_Genome	31	4.80
ensembl-sense_intronic_Match_Genome	32	5.27
ensembl-sense_intronic_Match_Genome	33	2.58
ensembl-sense_intronic_Match_Genome	34	0.50
ensembl-sense_intronic_Match_Genome	35	1.00
ensembl-sense_intronic_Match_Genome	36	7.02
ensembl-sense_intronic_Match_Genome	37	1.00
ensembl-sense_intronic_Match_Genome	38	0.65
ensembl-sense_intronic_Match_Genome	39	0.50
ensembl-sense_intronic_Match_Genome	40	4.43
ensembl-sense_intronic_Match_Genome	43	18.44
ensembl-sense_overlapping_Match_Genome	15	33.62
ensembl-sense_overlapping_Match_Genome	16	14.07
ensembl-sense_overlapping_Match_Genome	17	9.81
ensembl-sense_overlapping_Match_Genome	18	6.05
ensembl-sense_overlapping_Match_Genome	19	0.11
ensembl-sense_overlapping_Match_Genome	20	0.12
ensembl-sense_overlapping_Match_Genome	21	0.17
ensembl-sense_overlapping_Match_Genome	22	0.31
ensembl-sense_overlapping_Match_Genome	23	0.04
ensembl-sense_overlapping_Match_Genome	24	2.12
ensembl-sense_overlapping_Match_Genome	25	4.37
ensembl-sense_overlapping_Match_Genome	27	1.32
ensembl-sense_overlapping_Match_Genome	28	0.03
ensembl-sense_overlapping_Match_Genome	29	1.00
ensembl-sense_overlapping_Match_Genome	30	2.00
ensembl-sense_overlapping_Match_Genome	32	1.11
ensembl-sense_overlapping_Match_Genome	33	2.03
ensembl-sense_overlapping_Match_Genome	35	1.00
ensembl-sense_overlapping_Match_Genome	43	1.09
ensembl-snRNA_Match_Genome	15	31.05
ensembl-snRNA_Match_Genome	16	27.62
ensembl-snRNA_Match_Genome	17	20.00
ensembl-snRNA_Match_Genome	18	22.00
ensembl-snRNA_Match_Genome	19	28.00
ensembl-snRNA_Match_Genome	20	17.33
ensembl-snRNA_Match_Genome	21	24.00
ensembl-snRNA_Match_Genome	22	26.00
ensembl-snRNA_Match_Genome	23	17.00
ensembl-snRNA_Match_Genome	24	36.78
ensembl-snRNA_Match_Genome	25	41.00
ensembl-snRNA_Match_Genome	26	39.00
ensembl-snRNA_Match_Genome	27	25.04
ensembl-snRNA_Match_Genome	28	37.00
ensembl-snRNA_Match_Genome	29	23.00
ensembl-snRNA_Match_Genome	30	37.00
ensembl-snRNA_Match_Genome	31	24.00
ensembl-snRNA_Match_Genome	32	23.00
ensembl-snRNA_Match_Genome	33	18.00
ensembl-snRNA_Match_Genome	34	15.00
ensembl-snRNA_Match_Genome	35	19.00
ensembl-snRNA_Match_Genome	36	18.50
ensembl-snRNA_Match_Genome	37	21.00
ensembl-snRNA_Match_Genome	38	27.00
ensembl-snRNA_Match_Genome	39	29.00
ensembl-snRNA_Match_Genome	40	25.00
ensembl-snRNA_Match_Genome	43	427.67
ensembl-snoRNA_Match_Genome	15	72.71
ensembl-snoRNA_Match_Genome	16	48.12
ensembl-snoRNA_Match_Genome	17	43.79
ensembl-snoRNA_Match_Genome	18	40.33
ensembl-snoRNA_Match_Genome	19	33.06
ensembl-snoRNA_Match_Genome	20	27.78
ensembl-snoRNA_Match_Genome	21	43.50
ensembl-snoRNA_Match_Genome	22	44.91
ensembl-snoRNA_Match_Genome	23	29.27
ensembl-snoRNA_Match_Genome	24	51.15
ensembl-snoRNA_Match_Genome	25	98.55
ensembl-snoRNA_Match_Genome	26	87.67
ensembl-snoRNA_Match_Genome	27	38.26
ensembl-snoRNA_Match_Genome	28	69.75
ensembl-snoRNA_Match_Genome	29	79.61
ensembl-snoRNA_Match_Genome	30	47.58
ensembl-snoRNA_Match_Genome	31	48.00
ensembl-snoRNA_Match_Genome	32	29.50
ensembl-snoRNA_Match_Genome	33	24.14
ensembl-snoRNA_Match_Genome	34	45.94
ensembl-snoRNA_Match_Genome	35	43.64
ensembl-snoRNA_Match_Genome	36	27.33
ensembl-snoRNA_Match_Genome	37	29.92
ensembl-snoRNA_Match_Genome	38	21.50
ensembl-snoRNA_Match_Genome	39	74.33
ensembl-snoRNA_Match_Genome	40	146.32
ensembl-snoRNA_Match_Genome	43	4858.96
ensembl-antisense_Unmatch_Genome	19	1.00
ensembl-antisense_Unmatch_Genome	27	0.29
ensembl-antisense_Unmatch_Genome	31	1.00
ensembl-antisense_Unmatch_Genome	43	1.00
ensembl-lincRNA_Unmatch_Genome	21	1.00
ensembl-lincRNA_Unmatch_Genome	22	2.00
ensembl-lincRNA_Unmatch_Genome	25	2.00
ensembl-lincRNA_Unmatch_Genome	27	0.29
ensembl-lincRNA_Unmatch_Genome	43	1.00
ensembl-processed_transcript_Unmatch_Genome	26	1.00
ensembl-processed_transcript_Unmatch_Genome	28	1.00
ensembl-processed_transcript_Unmatch_Genome	29	1.00
ensembl-processed_transcript_Unmatch_Genome	33	2.00
ensembl-processed_transcript_Unmatch_Genome	35	1.00
ensembl-processed_transcript_Unmatch_Genome	43	2.00
ensembl-sense_intronic_Unmatch_Genome	25	1.00
ensembl-sense_intronic_Unmatch_Genome	27	0.43
ensembl-sense_intronic_Unmatch_Genome	34	1.00
Rfam-DNA_Match_Genome	15	171.54
Rfam-DNA_Match_Genome	16	174.31
Rfam-DNA_Match_Genome	17	116.30
Rfam-DNA_Match_Genome	18	134.72
Rfam-DNA_Match_Genome	19	71.98
Rfam-DNA_Match_Genome	20	66.94
Rfam-DNA_Match_Genome	21	69.73
Rfam-DNA_Match_Genome	22	142.29
Rfam-DNA_Match_Genome	23	231.95
Rfam-DNA_Match_Genome	24	558.63
Rfam-DNA_Match_Genome	25	1082.55
Rfam-DNA_Match_Genome	26	5645.74
Rfam-DNA_Match_Genome	27	9395.50
Rfam-DNA_Match_Genome	28	702.82
Rfam-DNA_Match_Genome	29	5089.14
Rfam-DNA_Match_Genome	30	6753.55
Rfam-DNA_Match_Genome	31	952.83
Rfam-DNA_Match_Genome	32	278.07
Rfam-DNA_Match_Genome	33	37.87
Rfam-DNA_Match_Genome	34	31.08
Rfam-DNA_Match_Genome	35	26.59
Rfam-DNA_Match_Genome	36	9.38
Rfam-DNA_Match_Genome	37	7.40
Rfam-DNA_Match_Genome	38	6.00
Rfam-DNA_Match_Genome	39	3.82
Rfam-DNA_Match_Genome	40	4.72
Rfam-DNA_Match_Genome	43	172.77
Rfam-gene_region_Match_Genome	15	0.23
Rfam-gene_region_Match_Genome	16	0.72
Rfam-gene_region_Match_Genome	17	0.23
Rfam-gene_region_Match_Genome	18	1.79
Rfam-gene_region_Match_Genome	20	0.14
Rfam-gene_region_Match_Genome	21	0.14
Rfam-gene_region_Match_Genome	22	0.43
Rfam-gene_region_Match_Genome	23	0.29
Rfam-gene_region_Match_Genome	24	0.01
Rfam-gene_region_Match_Genome	27	0.03
Rfam-gene_region_Match_Genome	40	0.01
Rfam-gene_region_Match_Genome	43	0.03
Rfam-mRNA_Match_Genome	15	11.99
Rfam-mRNA_Match_Genome	16	9.76
Rfam-mRNA_Match_Genome	17	12.01
Rfam-mRNA_Match_Genome	18	13.61
Rfam-mRNA_Match_Genome	19	4.46
Rfam-mRNA_Match_Genome	20	5.66
Rfam-mRNA_Match_Genome	21	3.31
Rfam-mRNA_Match_Genome	22	6.12
Rfam-mRNA_Match_Genome	23	2.05
Rfam-mRNA_Match_Genome	24	1.61
Rfam-mRNA_Match_Genome	25	0.90
Rfam-mRNA_Match_Genome	26	0.65
Rfam-mRNA_Match_Genome	27	1.36
Rfam-mRNA_Match_Genome	28	0.21
Rfam-mRNA_Match_Genome	29	0.59
Rfam-mRNA_Match_Genome	30	0.44
Rfam-mRNA_Match_Genome	31	0.17
Rfam-mRNA_Match_Genome	32	1.68
Rfam-mRNA_Match_Genome	33	0.07
Rfam-mRNA_Match_Genome	34	0.37
Rfam-mRNA_Match_Genome	35	0.26
Rfam-mRNA_Match_Genome	36	0.04
Rfam-mRNA_Match_Genome	37	0.40
Rfam-mRNA_Match_Genome	38	0.50
Rfam-mRNA_Match_Genome	39	0.09
Rfam-mRNA_Match_Genome	40	0.15
Rfam-mRNA_Match_Genome	43	3.12
Rfam-mt_DNA_Match_Genome	15	1.00
Rfam-mt_DNA_Match_Genome	20	2.00
Rfam-mt_DNA_Match_Genome	43	1.00
Rfam-other_Match_Genome	15	0.28
Rfam-other_Match_Genome	16	2.51
Rfam-other_Match_Genome	17	1.02
Rfam-other_Match_Genome	19	0.31
Rfam-other_Match_Genome	20	0.17
Rfam-other_Match_Genome	21	1.17
Rfam-other_Match_Genome	22	0.01
Rfam-other_Match_Genome	23	0.76
Rfam-other_Match_Genome	24	0.47
Rfam-other_Match_Genome	25	0.10
Rfam-other_Match_Genome	26	2.40
Rfam-other_Match_Genome	27	1.50
Rfam-other_Match_Genome	28	1.94
Rfam-other_Match_Genome	30	0.80
Rfam-other_Match_Genome	32	1.45
Rfam-other_Match_Genome	34	0.45
Rfam-other_Match_Genome	36	0.58
Rfam-other_Match_Genome	38	0.25
Rfam-other_Match_Genome	43	11.55
Rfam-other_RNA_Match_Genome	15	3.00
Rfam-rRNA_Match_Genome	15	2.96
Rfam-rRNA_Match_Genome	16	2.53
Rfam-rRNA_Match_Genome	17	3.44
Rfam-rRNA_Match_Genome	18	4.88
Rfam-rRNA_Match_Genome	19	2.25
Rfam-rRNA_Match_Genome	20	2.92
Rfam-rRNA_Match_Genome	21	1.65
Rfam-rRNA_Match_Genome	22	4.14
Rfam-rRNA_Match_Genome	23	0.95
Rfam-rRNA_Match_Genome	24	0.28
Rfam-rRNA_Match_Genome	25	0.45
Rfam-rRNA_Match_Genome	26	0.38
Rfam-rRNA_Match_Genome	27	0.60
Rfam-rRNA_Match_Genome	28	0.04
Rfam-rRNA_Match_Genome	29	0.27
Rfam-rRNA_Match_Genome	30	0.22
Rfam-rRNA_Match_Genome	32	0.79
Rfam-rRNA_Match_Genome	33	0.07
Rfam-rRNA_Match_Genome	34	0.10
Rfam-rRNA_Match_Genome	35	0.15
Rfam-rRNA_Match_Genome	37	0.20
Rfam-rRNA_Match_Genome	38	0.25
Rfam-rRNA_Match_Genome	39	0.09
Rfam-rRNA_Match_Genome	40	0.12
Rfam-rRNA_Match_Genome	43	1.52
Rfam-snoRNA_Match_Genome	16	0.17
Rfam-snoRNA_Match_Genome	20	0.17
Rfam-snoRNA_Match_Genome	26	0.83
Rfam-snoRNA_Match_Genome	43	11.00
Rfam-DNA_Unmatch_Genome	15	1.00
Rfam-DNA_Unmatch_Genome	16	1.00
Rfam-DNA_Unmatch_Genome	17	2.30
Rfam-DNA_Unmatch_Genome	18	30.02
Rfam-DNA_Unmatch_Genome	19	30.88
Rfam-DNA_Unmatch_Genome	20	36.13
Rfam-DNA_Unmatch_Genome	21	37.89
Rfam-DNA_Unmatch_Genome	22	48.19
Rfam-DNA_Unmatch_Genome	23	86.51
Rfam-DNA_Unmatch_Genome	24	112.41
Rfam-DNA_Unmatch_Genome	25	108.68
Rfam-DNA_Unmatch_Genome	26	275.94
Rfam-DNA_Unmatch_Genome	27	489.37
Rfam-DNA_Unmatch_Genome	28	4026.33
Rfam-DNA_Unmatch_Genome	29	5399.95
Rfam-DNA_Unmatch_Genome	30	4071.97
Rfam-DNA_Unmatch_Genome	31	1020.98
Rfam-DNA_Unmatch_Genome	32	74.97
Rfam-DNA_Unmatch_Genome	33	51.45
Rfam-DNA_Unmatch_Genome	34	40.43
Rfam-DNA_Unmatch_Genome	35	23.88
Rfam-DNA_Unmatch_Genome	36	26.40
Rfam-DNA_Unmatch_Genome	37	13.03
Rfam-DNA_Unmatch_Genome	38	13.17
Rfam-DNA_Unmatch_Genome	39	8.83
Rfam-DNA_Unmatch_Genome	40	16.70
Rfam-DNA_Unmatch_Genome	43	79.53
Rfam-gene_region_Unmatch_Genome	19	1.00
Rfam-gene_region_Unmatch_Genome	20	1.00
Rfam-gene_region_Unmatch_Genome	39	0.25
Rfam-mRNA_Unmatch_Genome	15	1.00
Rfam-mRNA_Unmatch_Genome	17	2.30
Rfam-mRNA_Unmatch_Genome	18	2.14
Rfam-mRNA_Unmatch_Genome	19	7.30
Rfam-mRNA_Unmatch_Genome	20	3.86
Rfam-mRNA_Unmatch_Genome	21	8.66
Rfam-mRNA_Unmatch_Genome	22	6.72
Rfam-mRNA_Unmatch_Genome	23	11.15
Rfam-mRNA_Unmatch_Genome	24	8.09
Rfam-mRNA_Unmatch_Genome	25	10.95
Rfam-mRNA_Unmatch_Genome	26	20.85
Rfam-mRNA_Unmatch_Genome	27	27.17
Rfam-mRNA_Unmatch_Genome	28	12.55
Rfam-mRNA_Unmatch_Genome	29	8.99
Rfam-mRNA_Unmatch_Genome	30	4.08
Rfam-mRNA_Unmatch_Genome	31	6.57
Rfam-mRNA_Unmatch_Genome	32	2.83
Rfam-mRNA_Unmatch_Genome	33	3.02
Rfam-mRNA_Unmatch_Genome	34	10.96
Rfam-mRNA_Unmatch_Genome	35	2.22
Rfam-mRNA_Unmatch_Genome	36	4.51
Rfam-mRNA_Unmatch_Genome	37	1.65
Rfam-mRNA_Unmatch_Genome	38	0.86
Rfam-mRNA_Unmatch_Genome	39	3.45
Rfam-mRNA_Unmatch_Genome	40	5.78
Rfam-mRNA_Unmatch_Genome	43	31.02
