Class	Length	Reads
Rfam-gene_region_Match_Genome	30	0.94
Rfam-gene_region_Match_Genome	32	0.49
Rfam-gene_region_Match_Genome	33	0.20
Rfam-gene_region_Match_Genome	34	0.14
Rfam-gene_region_Match_Genome	35	0.01
Rfam-gene_region_Match_Genome	38	0.01
Rfam-gene_region_Match_Genome	40	0.02
Rfam-gene_region_Match_Genome	43	0.08
Rfam-mRNA_Match_Genome	15	76.53
Rfam-mRNA_Match_Genome	16	99.46
Rfam-mRNA_Match_Genome	17	207.73
Rfam-mRNA_Match_Genome	18	109.60
Rfam-mRNA_Match_Genome	19	74.19
Rfam-mRNA_Match_Genome	20	47.05
Rfam-mRNA_Match_Genome	21	59.22
Rfam-mRNA_Match_Genome	22	37.01
Rfam-mRNA_Match_Genome	23	29.06
Rfam-mRNA_Match_Genome	24	22.97
Rfam-mRNA_Match_Genome	25	21.92
Rfam-mRNA_Match_Genome	26	20.23
Rfam-mRNA_Match_Genome	27	19.64
Rfam-mRNA_Match_Genome	28	14.84
Rfam-mRNA_Match_Genome	29	25.96
Rfam-mRNA_Match_Genome	30	19.11
Rfam-mRNA_Match_Genome	31	12.56
Rfam-mRNA_Match_Genome	32	13.94
Rfam-mRNA_Match_Genome	33	12.88
Rfam-mRNA_Match_Genome	34	7.91
Rfam-mRNA_Match_Genome	35	6.76
Rfam-mRNA_Match_Genome	36	7.40
Rfam-mRNA_Match_Genome	37	5.71
Rfam-mRNA_Match_Genome	38	3.32
Rfam-mRNA_Match_Genome	39	2.03
Rfam-mRNA_Match_Genome	40	5.82
Rfam-mRNA_Match_Genome	43	97.62
Rfam-mt_DNA_Match_Genome	15	1.00
Rfam-mt_DNA_Match_Genome	17	1.00
Rfam-mt_DNA_Match_Genome	19	2.00
Rfam-mt_DNA_Match_Genome	20	0.50
Rfam-mt_DNA_Match_Genome	32	2.00
Rfam-mt_DNA_Match_Genome	37	1.00
Rfam-mt_DNA_Match_Genome	43	0.94
Rfam-other_Match_Genome	15	5.86
Rfam-other_Match_Genome	16	8.69
Rfam-other_Match_Genome	17	9.72
Rfam-other_Match_Genome	18	9.99
Rfam-other_Match_Genome	19	2.17
Rfam-other_Match_Genome	20	1.95
Rfam-other_Match_Genome	21	1.23
Rfam-other_Match_Genome	22	2.94
Rfam-other_Match_Genome	23	4.33
Rfam-other_Match_Genome	24	1.60
Rfam-other_Match_Genome	25	3.80
Rfam-other_Match_Genome	26	1.88
Rfam-other_Match_Genome	27	1.26
Rfam-other_Match_Genome	28	3.70
Rfam-other_Match_Genome	29	5.46
Rfam-other_Match_Genome	30	4.69
Rfam-other_Match_Genome	31	3.92
Rfam-other_Match_Genome	32	3.00
Rfam-other_Match_Genome	33	3.04
Rfam-other_Match_Genome	34	1.75
Rfam-other_Match_Genome	35	1.53
Rfam-other_Match_Genome	36	0.12
Rfam-other_Match_Genome	37	1.09
Rfam-other_Match_Genome	38	0.98
Rfam-other_Match_Genome	39	0.90
Rfam-other_Match_Genome	40	1.58
Rfam-other_Match_Genome	43	7.65
Rfam-other_RNA_Match_Genome	15	3.00
Rfam-other_RNA_Match_Genome	20	1.00
Rfam-pseudogene_Match_Genome	16	0.17
Rfam-pseudogene_Match_Genome	22	0.05
Rfam-rRNA_Match_Genome	15	19.37
Rfam-rRNA_Match_Genome	16	28.17
Rfam-rRNA_Match_Genome	17	41.18
Rfam-rRNA_Match_Genome	18	46.65
Rfam-rRNA_Match_Genome	19	29.67
Rfam-rRNA_Match_Genome	20	27.66
Rfam-rRNA_Match_Genome	21	35.15
Rfam-rRNA_Match_Genome	22	23.48
Rfam-rRNA_Match_Genome	23	16.20
Rfam-rRNA_Match_Genome	24	12.24
Rfam-rRNA_Match_Genome	25	10.89
Rfam-rRNA_Match_Genome	26	9.34
Rfam-rRNA_Match_Genome	27	9.78
Rfam-rRNA_Match_Genome	28	7.05
Rfam-rRNA_Match_Genome	29	10.68
Rfam-rRNA_Match_Genome	30	9.26
Rfam-rRNA_Match_Genome	31	5.72
Rfam-rRNA_Match_Genome	32	6.18
Rfam-rRNA_Match_Genome	33	5.83
Rfam-rRNA_Match_Genome	34	4.16
Rfam-rRNA_Match_Genome	35	2.84
Rfam-rRNA_Match_Genome	36	3.00
Rfam-rRNA_Match_Genome	37	2.09
Rfam-rRNA_Match_Genome	38	1.66
Rfam-rRNA_Match_Genome	39	1.05
Rfam-rRNA_Match_Genome	40	2.60
Rfam-rRNA_Match_Genome	43	48.23
Rfam-snRNA_Match_Genome	16	1.00
Rfam-snoRNA_Match_Genome	18	0.17
Rfam-snoRNA_Match_Genome	19	0.17
Rfam-snoRNA_Match_Genome	20	0.50
Rfam-snoRNA_Match_Genome	21	0.17
Rfam-snoRNA_Match_Genome	22	0.17
Rfam-snoRNA_Match_Genome	23	0.33
Rfam-snoRNA_Match_Genome	24	0.17
Rfam-snoRNA_Match_Genome	25	0.67
Rfam-snoRNA_Match_Genome	28	0.33
Rfam-snoRNA_Match_Genome	30	0.17
Rfam-snoRNA_Match_Genome	31	0.33
Rfam-snoRNA_Match_Genome	32	0.33
Rfam-snoRNA_Match_Genome	34	0.17
Rfam-snoRNA_Match_Genome	35	0.17
Rfam-snoRNA_Match_Genome	39	0.17
Rfam-snoRNA_Match_Genome	43	1.33
Rfam-DNA_Unmatch_Genome	15	1.00
Rfam-DNA_Unmatch_Genome	16	3.00
Rfam-DNA_Unmatch_Genome	17	39.67
Rfam-DNA_Unmatch_Genome	18	154.63
Rfam-DNA_Unmatch_Genome	19	182.01
Rfam-DNA_Unmatch_Genome	20	184.99
Rfam-DNA_Unmatch_Genome	21	250.31
Rfam-DNA_Unmatch_Genome	22	267.39
Rfam-DNA_Unmatch_Genome	23	357.24
Rfam-DNA_Unmatch_Genome	24	483.71
Rfam-DNA_Unmatch_Genome	25	534.19
Rfam-DNA_Unmatch_Genome	26	1110.86
Rfam-DNA_Unmatch_Genome	27	1741.69
Rfam-DNA_Unmatch_Genome	28	4946.32
Rfam-DNA_Unmatch_Genome	29	9274.08
Rfam-DNA_Unmatch_Genome	30	6968.91
Rfam-DNA_Unmatch_Genome	31	2560.26
Rfam-DNA_Unmatch_Genome	32	565.85
Rfam-DNA_Unmatch_Genome	33	554.39
Rfam-DNA_Unmatch_Genome	34	554.19
Rfam-DNA_Unmatch_Genome	35	243.49
Rfam-DNA_Unmatch_Genome	36	252.05
Rfam-DNA_Unmatch_Genome	37	167.21
Rfam-DNA_Unmatch_Genome	38	120.65
Rfam-DNA_Unmatch_Genome	39	118.14
Rfam-DNA_Unmatch_Genome	40	173.16
Rfam-DNA_Unmatch_Genome	43	1070.41
Rfam-gene_region_Unmatch_Genome	17	1.00
Rfam-gene_region_Unmatch_Genome	18	1.00
Rfam-gene_region_Unmatch_Genome	19	4.00
Rfam-gene_region_Unmatch_Genome	21	0.12
Rfam-mRNA_Unmatch_Genome	17	6.51
Rfam-mRNA_Unmatch_Genome	18	42.89
Rfam-mRNA_Unmatch_Genome	19	77.62
Rfam-mRNA_Unmatch_Genome	20	56.95
Rfam-mRNA_Unmatch_Genome	21	98.73
Rfam-mRNA_Unmatch_Genome	22	108.06
Rfam-mRNA_Unmatch_Genome	23	116.01
Rfam-mRNA_Unmatch_Genome	24	150.71
Rfam-mRNA_Unmatch_Genome	25	202.43
Rfam-mRNA_Unmatch_Genome	26	172.42
Rfam-mRNA_Unmatch_Genome	27	161.74
Rfam-mRNA_Unmatch_Genome	28	112.10
Rfam-mRNA_Unmatch_Genome	29	93.76
Rfam-mRNA_Unmatch_Genome	30	91.67
Rfam-mRNA_Unmatch_Genome	31	88.19
Rfam-mRNA_Unmatch_Genome	32	90.31
Rfam-mRNA_Unmatch_Genome	33	115.28
Rfam-mRNA_Unmatch_Genome	34	103.68
Rfam-mRNA_Unmatch_Genome	35	81.92
Rfam-mRNA_Unmatch_Genome	36	96.89
Rfam-mRNA_Unmatch_Genome	37	84.84
Rfam-mRNA_Unmatch_Genome	38	62.76
Rfam-mRNA_Unmatch_Genome	39	56.37
Rfam-mRNA_Unmatch_Genome	40	73.73
Rfam-mRNA_Unmatch_Genome	43	614.02
Rfam-mt_DNA_Unmatch_Genome	17	1.00
Rfam-mt_DNA_Unmatch_Genome	19	1.00
Rfam-mt_DNA_Unmatch_Genome	21	2.00
Rfam-mt_DNA_Unmatch_Genome	22	0.50
Rfam-mt_DNA_Unmatch_Genome	24	1.00
Rfam-mt_DNA_Unmatch_Genome	26	2.00
Rfam-mt_DNA_Unmatch_Genome	27	1.00
Rfam-mt_DNA_Unmatch_Genome	29	1.00
Rfam-mt_DNA_Unmatch_Genome	30	3.50
Rfam-mt_DNA_Unmatch_Genome	31	1.00
Rfam-mt_DNA_Unmatch_Genome	32	1.67
Rfam-mt_DNA_Unmatch_Genome	33	4.00
Rfam-mt_DNA_Unmatch_Genome	34	0.67
Rfam-mt_DNA_Unmatch_Genome	35	1.00
Rfam-mt_DNA_Unmatch_Genome	37	1.33
Rfam-mt_DNA_Unmatch_Genome	40	1.00
Rfam-other_Unmatch_Genome	17	2.00
Rfam-other_Unmatch_Genome	18	8.00
Rfam-other_Unmatch_Genome	19	16.67
Rfam-other_Unmatch_Genome	20	10.83
Rfam-other_Unmatch_Genome	21	7.33
Rfam-other_Unmatch_Genome	22	3.33
Rfam-other_Unmatch_Genome	23	8.33
Rfam-other_Unmatch_Genome	24	4.33
Rfam-other_Unmatch_Genome	25	3.67
Rfam-other_Unmatch_Genome	26	11.00
Rfam-other_Unmatch_Genome	27	8.67
Rfam-other_Unmatch_Genome	28	14.40
Rfam-other_Unmatch_Genome	29	12.33
Rfam-other_Unmatch_Genome	30	5.00
Rfam-other_Unmatch_Genome	31	2.33
Rfam-other_Unmatch_Genome	32	2.67
Rfam-other_Unmatch_Genome	33	4.33
Rfam-other_Unmatch_Genome	34	2.33
Rfam-other_Unmatch_Genome	35	1.33
Rfam-other_Unmatch_Genome	37	2.00
Rfam-other_Unmatch_Genome	39	1.67
Rfam-other_Unmatch_Genome	40	3.33
Rfam-other_Unmatch_Genome	43	3.33
Rfam-other_RNA_Unmatch_Genome	26	1.00
Rfam-rRNA_Unmatch_Genome	17	4.82
Rfam-rRNA_Unmatch_Genome	18	19.48
Rfam-rRNA_Unmatch_Genome	19	24.70
Rfam-rRNA_Unmatch_Genome	20	24.22
Rfam-rRNA_Unmatch_Genome	21	41.49
Rfam-rRNA_Unmatch_Genome	22	45.72
Rfam-rRNA_Unmatch_Genome	23	60.43
Rfam-rRNA_Unmatch_Genome	24	76.25
Rfam-rRNA_Unmatch_Genome	25	76.71
Rfam-rRNA_Unmatch_Genome	26	82.72
Rfam-rRNA_Unmatch_Genome	27	88.90
Rfam-rRNA_Unmatch_Genome	28	70.18
Rfam-rRNA_Unmatch_Genome	29	60.83
Rfam-rRNA_Unmatch_Genome	30	61.92
Rfam-rRNA_Unmatch_Genome	31	62.21
Rfam-rRNA_Unmatch_Genome	32	74.51
Rfam-rRNA_Unmatch_Genome	33	70.00
Rfam-rRNA_Unmatch_Genome	34	76.12
Rfam-rRNA_Unmatch_Genome	35	62.26
Rfam-rRNA_Unmatch_Genome	36	64.07
Rfam-rRNA_Unmatch_Genome	37	46.61
Rfam-rRNA_Unmatch_Genome	38	26.59
Rfam-rRNA_Unmatch_Genome	39	31.82
Rfam-rRNA_Unmatch_Genome	40	46.78
Rfam-rRNA_Unmatch_Genome	43	413.24
Rfam-scRNA_Unmatch_Genome	22	1.00
Rfam-scRNA_Unmatch_Genome	23	1.00
Rfam-scRNA_Unmatch_Genome	24	1.00
Rfam-scRNA_Unmatch_Genome	26	6.00
Rfam-scRNA_Unmatch_Genome	27	2.00
Rfam-scRNA_Unmatch_Genome	28	4.00
Rfam-scRNA_Unmatch_Genome	30	2.00
Rfam-scRNA_Unmatch_Genome	31	1.00
Rfam-scRNA_Unmatch_Genome	32	1.00
Rfam-scRNA_Unmatch_Genome	35	2.00
Rfam-scRNA_Unmatch_Genome	36	1.00
Rfam-scRNA_Unmatch_Genome	37	2.00
Rfam-scRNA_Unmatch_Genome	43	4.00
Rfam-snRNA_Unmatch_Genome	20	1.00
Rfam-snRNA_Unmatch_Genome	30	1.00
Rfam-snRNA_Unmatch_Genome	39	1.00
Rfam-snoRNA_Unmatch_Genome	34	1.00
Unannotated_Match_Genome	15	3033
Unannotated_Match_Genome	16	14367
Unannotated_Match_Genome	17	34385
Unannotated_Match_Genome	18	51554
Unannotated_Match_Genome	19	49523
Unannotated_Match_Genome	20	34037
Unannotated_Match_Genome	21	20676
Unannotated_Match_Genome	22	13151
Unannotated_Match_Genome	23	10051
Unannotated_Match_Genome	24	9610
Unannotated_Match_Genome	25	10073
Unannotated_Match_Genome	26	9596
Unannotated_Match_Genome	27	9724
Unannotated_Match_Genome	28	10204
Unannotated_Match_Genome	29	10077
Unannotated_Match_Genome	30	10468
Unannotated_Match_Genome	31	10078
Unannotated_Match_Genome	32	9500
Unannotated_Match_Genome	33	10777
Unannotated_Match_Genome	34	12074
Unannotated_Match_Genome	35	10755
Unannotated_Match_Genome	36	9250
Unannotated_Match_Genome	37	6210
Unannotated_Match_Genome	38	3917
Unannotated_Match_Genome	39	3526
Unannotated_Match_Genome	40	4950
Unannotated_Match_Genome	43	37047
Unannotated_Unmatch_Genome	15	47
Unannotated_Unmatch_Genome	16	1063
Unannotated_Unmatch_Genome	17	6936
Unannotated_Unmatch_Genome	18	25124
Unannotated_Unmatch_Genome	19	54029
Unannotated_Unmatch_Genome	20	91572
Unannotated_Unmatch_Genome	21	132459
Unannotated_Unmatch_Genome	22	167789
Unannotated_Unmatch_Genome	23	181300
Unannotated_Unmatch_Genome	24	201562
Unannotated_Unmatch_Genome	25	236733
Unannotated_Unmatch_Genome	26	268381
Unannotated_Unmatch_Genome	27	406713
Unannotated_Unmatch_Genome	28	824230
Unannotated_Unmatch_Genome	29	1075251
Unannotated_Unmatch_Genome	30	848665
Unannotated_Unmatch_Genome	31	696106
Unannotated_Unmatch_Genome	32	531112
Unannotated_Unmatch_Genome	33	486965
Unannotated_Unmatch_Genome	34	376788
Unannotated_Unmatch_Genome	35	271233
Unannotated_Unmatch_Genome	36	211420
Unannotated_Unmatch_Genome	37	165228
Unannotated_Unmatch_Genome	38	123477
Unannotated_Unmatch_Genome	39	107539
Unannotated_Unmatch_Genome	40	97845
Unannotated_Unmatch_Genome	43	570289
